,Date,Tweets
498,2020-04-06,"We should support M&amp;M 
Lets buy Mahindra, Tata, Reliance Shares to support these companies. 

#StockMarketCrash2020
#Stockmarketapril #Sensex #Nifty #Tata #mahindra #Reliance #stockstowatch https://t.co/u1mKxRZsMU"
499,2020-04-06,"Dear All, 
As per market expectation Virus is not harming India. *Thanks to God* Perfect reason no one knowing. Either BCG Vaccine or our Spicy food. 

Detail View in the Photo
#Nifty #Sensex #RIL #Reliance #JIO #L&amp;T #ITC #HDFCBANK #SUNPHARMA #Indiacem #Tatasteel #SBIN #Covid-19 https://t.co/EMbY4DDScM"
500,2020-04-06,Now available for eBook download: Reliance Motor Services – The Story of a Family-Owned Independent Bus Company by David Wilder and Barrie Hedges https://t.co/IXwfQzk7Tw #TransportHistory  #Reliance https://t.co/2j0XCkIQnw
501,2020-04-06,"He was right about #yesbank 👌👍

#NiftyBank  #trading #StockMarket #nifty50 #ONGC 
#options #Trending #9Minute9baje #Investment #equity 
#stocks #stock #nifty #charts #hdfcbank #reliance #Infy https://t.co/SW9W8JaiPa"
502,2020-04-06,"6SE3221-3DC40 Drive from @SiemensUSA in stock!

https://t.co/RqmwH811ML

#industrial #automation #cutlerhammer #siemens #rockwell #pushbutton #plc 
 #generalelectric #fanuc #modicon #omron #reliance #telemecanique #machinery #technology #tech #robotics #electric #electronics https://t.co/y8fi9UbKmR"
503,2020-04-06,Rendline : Outperforming stock #03: Reliance 1077.45 - #RELIANCE chart https://t.co/9xsq1kUWpG
504,2020-04-06,@RajarshitaS #DRREDDY short #Bajajfinance #Bajajfisv long #Reliance long
505,2020-04-06,"Our #RelianceSummer interns are ready for an exciting journey that will shape them into bright young leaders who are on a mission to accomplish it all! Here's a peek at some of their #Workstations

 #Reliance #RILWayOfLife #Summerinterns #Internship #Summervibes #Summer #Interns https://t.co/MtaD1q0D3g"
506,2020-04-06,"Your #RelianceSummer 2020 internship is going to be a great experience which includes learning, fun &amp; a lot more with your buddy, mentor &amp; your project. Gear up for an internship filled with it all.
#RelianceFamily #Reliance #RILWayOfLife #Summerinterns #Internship #Summervibes https://t.co/byRJAz3d8B"
507,2020-04-06,"#Reliance Hourly Chart!
#NIFTY #NSE #stockstowatch #StocksToTrade #TechnicalAnalysis https://t.co/EmaQivk3jj"
508,2020-04-06,"We now have John Deere engine kits and component parts for the 4024 and 5030. https://t.co/daOYCqYlMB 
.
.
.
#reliance #enginekits #tractor #combines #hd #hdmachines #heavyduty #johndeere #engineparts https://t.co/TJEXozsPkY"
509,2020-04-06,@Abhishekkar_ It will be underperform      Best buy around 600 #Reliance
510,2020-04-06,"still issue is persist!!!!
now internet is slow down whne 800 MB lapse for the day. #jiocare @reliancejio @JioCare #RelianceJio #reliance 
not even google page is open in my cell!"
511,2020-04-06,"12000 meals distributed everyday 🙏
Courtesy 
Iskcon Annamrita, Indian Development Foundation ( IDF ), Mahanagar Gas , Reliance &amp; Rotary International
https://t.co/Iy75cphr5p

#oneness  #coronavirus #india #lockdown #curfew #reliance
#iskconthanks

https://t.co/eXvDCEf0U1"
512,2020-04-06,"RT @ugalani: How attractive will India look in a post-Covid-19 world? Here's one way to think about it, my latest: Three deals that can mea…"
513,2020-04-06,"@JioCare i am posting this 2nd time. I have slow internet, I am getting 2g speed and paying for 4G. As you said, I massaged you details 2 days back now do something.
I am posting again our Area pin is 425409 #jio #reliance #internet #speed #workfromhomelife #WorkFromHome"
514,2020-04-06,"Put your trust in God...
#belief-in-something-as-true #trustworthy #faith #confidence #expectation #hope #assurance #certainty #certitude #conviction #dependence #reliance #sureness https://t.co/PeymxmgPkc"
515,2020-04-06,"@reliancegroup @RelianceGenIn I am not in position to deposit required amount for my reliance Nippon policy, last date is tomorrow please suggest way forward in this regards #reliance #MukeshAmbani"
516,2020-04-06,"RT @ugalani: How attractive will India look in a post-Covid-19 world? Here's one way to think about it, my latest: Three deals that can mea…"
517,2020-04-06,"Free talktime,extended validity and more that #Airtel, #BSNL, #Reliance Jio and #Vodafone are offering

#Covid_19 #CoronavirusPandemic #lockdowneffect #StayHome #staysafe 

Read More-https://t.co/HatVF6SWdS https://t.co/dUOqB17RD4"
518,2020-04-06,"1)

@narendramodi,
U cannot get away w/SORRY

Reorganize working of Nation. Extend lockdown till 30Apr

Post which, Nation must b on feet w/ discipline

Corporators r on daily visit2 chk product sold is clean.
Daybook kept

#Reliance #Birla #BigBazaar #BigBasket etc enforce stds"
519,2020-04-06,"RT @ugalani: How attractive will India look in a post-Covid-19 world? Here's one way to think about it, my latest: Three deals that can mea…"
520,2020-04-06,"RT @TheDowInvestor: Three companies I would like to buy on dips for my long term portfolio for #multibagger returns .... 💫👍
#Reliance 
#Bat…"
521,2020-04-06,"RT @JimDaiez: Ye sethani kya kah rahi he @reliancegroup @ril_foundation @flameoftruth @reliancejio ?? 

- @Aramco you too support this filt…"
522,2020-04-06,"RT @JimDaiez: @I_Nita_Ambani Ye sethani kya kah rahi he @reliancegroup @ril_foundation @flameoftruth @reliancejio ?? 

- @Aramco you too su…"
523,2020-04-06,"The net worth of India's richest man #MukeshAmbani dropped 28 per cent or USD 300 million a day for two months to USD 48 billion as on March 31 due to the massive correction in #stockmarkets

#Business #trading #Reliance #Sakalnews #Viralnews #Viral

https://t.co/4XeH1RJLjJ"
524,2020-04-06,"Now days people's are trying to work from home but i don't think #network providers are willing to support.. this is what you get from #jio with 100% network signal.
#TRAI #india #reliance #slownet 
#Feeling #Disappointed https://t.co/YNNIrKKyu2"
525,2020-04-06,RT @jagat_thoudam: Very generous of @MukeshAmbanima ji &amp; @Nitaambanihoon  ji for helping Meghalaya in the fight against #COVID19. Hope you…
526,2020-04-06,Very generous of @MukeshAmbanima ji &amp; @Nitaambanihoon  ji for helping Meghalaya in the fight against #COVID19. Hope you will contribute equally to other NE states having poor resources but contributed equally to the growth of #Reliance companies like #jiophone &amp; @relianceindltd https://t.co/BRNMicxVfm
527,2020-04-06,"This summer, Karan Rathi from IIM Lucknow &amp; Sanchit Aggarwal from IIM Kozhikode are ready for a summer filled with learning &amp; fun! Their trick to keep this summer heat at bay is by staying hydrated.

#Reliance #RILWayOfLife #RelianceSummer #Summerinterns #Internship #Summervibes https://t.co/ThI2tHZOod"
528,2020-04-06,"RT @TheDowInvestor: Three companies I would like to buy on dips for my long term portfolio for #multibagger returns .... 💫👍
#Reliance 
#Bat…"
529,2020-04-06,"Three companies I would like to buy on dips for my long term portfolio for #multibagger returns .... 💫👍
#Reliance 
#BataIndia
#VIPIND https://t.co/qf7NNpHCdl"
530,2020-04-06,"How attractive will India look in a post-Covid-19 world? Here's one way to think about it, my latest: Three deals that can measure India’s pulling power #Reliance #Tata https://t.co/TgFODWRBkq plus thread &gt;&gt;&gt; 1/5"
531,2020-04-06,"RT @WilliamFranko: #CoronaHaaregaIndiaJeetega 

#Reliance sets up India's 1st dedicated Covid-19 hospital in just 2 weeks under the #Leader…"
532,2020-04-06,"What happened with jio speed nowdays in our area? I recharged  now and try to use jio internet but it give me 200 kbps.

I want to port my jio Sim in airtel or any company... Am not expecting this to jio network

#jio
#mukeshambani
#reliance
#internet"
533,2020-04-06,"Reliance Industries pumps Rs 500 Cr in Embibe https://t.co/JtW9csQHAe
#Embibe #Reliance #RelianceIndustries #Funding #Startup #Valuation"
534,2020-04-06,#RELIANCE - TRADE PLAN VEDL: 06 APR 20 ONWARDS - TradingView - https://t.co/DRZHTxxGxR
535,2020-04-06,"RT @MaverickAmit01: #Reliance
Two Hourly

Can it buck the overall Market Trend and do something different ?

(#RSI is respecting the Bullis…"
536,2020-04-06,"SHRIKANTCHOUHAN recommends BUY #RELIANCE on 20200406 at 1125, Open 1134, Latest 1134.45. 52wk(1617.55 - 875.65). Analyst accuracy /total (31.75 /63). Trends last 10 days Avg:2.94, Vol:0.21, Delivery:-1.39
Support/Resistance - 1000.0/1100.0, expecting Price at Expiry 1020.0"
537,2020-04-06,"Reliance Industries Ltd. (SECTOR: REFINERIES)
CMP (BSE): 1078.20 | 52 Week (H/L): 1617.80 / 875.70
#Survey #Stocks, #Reliance #RIL #BSEINDIA #India #MoneyControl #StockValuation #ProfitMachine"
538,2020-04-06,"How To Run Reliance Jio 4G Sim In Your 3G Handsets?

See: https://t.co/piAhzQTElW

@isrgrajan #MondayMotivation #IsrgRajan #4G #Jio #Reliance #RELIANCE_JIO https://t.co/qC8iXEWRao"
539,2020-04-05,@travisakers Remind me of some tribe 1000 years ago trying to get food on the table #reliance #Covid_19
540,2020-04-05,#RELIANCE - reliance - TradingView - https://t.co/OCd2Q3AuAi
541,2020-04-05,"RT @MaverickAmit01: #Reliance
Two Hourly

Can it buck the overall Market Trend and do something different ?

(#RSI is respecting the Bullis…"
542,2020-04-05,"RT @naeim_here: #30DaysChallenge StockAnaysis- #RELIANCE
The purpose of this challenge is to learn trading and inspiring others to take on…"
543,2020-04-05,well this is a gift for #quarantine that you opt for 1.5gb per day and you get 1.5 additional thanks #jio #reliance #lockdown #BeSafeGoDigital #StayHome #StaySafe https://t.co/7JwmKyxwot
544,2020-04-05,"RT @MaverickAmit01: #Reliance
Two Hourly

Can it buck the overall Market Trend and do something different ?

(#RSI is respecting the Bullis…"
545,2020-04-05,RT @eparitosh: #Reliance group chairman #MukeshAmbani doing #diyajalao with his wife at #9baje9mintues  on PM @narendramodi's call #DiyaJal…
546,2020-04-05,#RELIANCE - Reliance : Possible Options from here..  - TradingView - https://t.co/3BS7LQGkBR
547,2020-04-05,"22 fooking billion dollars.
#RELIANCE https://t.co/kSoYXlbybA"
548,2020-04-05,"RT @MaverickAmit01: #Reliance
Two Hourly

Can it buck the overall Market Trend and do something different ?

(#RSI is respecting the Bullis…"
549,2020-04-05,RT @eparitosh: #Reliance group chairman #MukeshAmbani doing #diyajalao with his wife at #9baje9mintues  on PM @narendramodi's call #DiyaJal…
550,2020-04-05,#Reliance group chairman #MukeshAmbani doing #diyajalao with his wife at #9baje9mintues  on PM @narendramodi's call #DiyaJalaoBharatJodo https://t.co/h2lqZFJcVC
551,2020-04-05,"@I_Nita_Ambani Ye sethani kya kah rahi he @reliancegroup @ril_foundation @flameoftruth @reliancejio ?? 

- @Aramco you too support this filth?? #jio #reliance #RelianceIndustriesLimited #ambani #Covid19India"
552,2020-04-05,"Ye sethani kya kah rahi he @reliancegroup @ril_foundation @flameoftruth @reliancejio ?? 

- @Aramco you too support this filth?? #jio #reliance #RelianceIndustriesLimited #ambani #Covid19India https://t.co/SYrOCMfD1l"
553,2020-04-05,"#DrReddy's., #HUL, #Nestle, #SunPharma, #ITC, #Reliance, #Power #Grid..#strongest 7 in #nifty 50 in terms of #Relative strength? #nifty50 #Niftyfutures #niftybank #nifty #Nifty #5thAprilNiftyChart @stocksloves @AshishStockTalk @stocks_in @AktienTrader1 @mystockedge https://t.co/tUTHRRq7rn https://t.co/jg1gP8j8qw"
554,2020-04-05,"RT @sharadmishraa: #DrReddy's., #HUL, #Nestle, #SunPharma, #ITC, #Reliance, #Power #Grid..#strongest 7 in #nifty 50 in terms of #Relative s…"
555,2020-04-05,"#DrReddy's., #HUL, #Nestle, #SunPharma, #ITC, #Reliance, #Power #Grid..#strongest 7 in #nifty 50 in terms of #Relative strength? https://t.co/3xS3EOICXO https://t.co/LY5RGAUVil"
556,2020-04-05,"#Inside #real_Iran;
 Nothing is closed because of #COVID19Pandemic. All carriers are alive using #IT. Even bakeries! We're fine, because #hot_news here are;
#medical_progress
#Inventions 
#elearning
#collaboration
#enthusiasm
#compassion
#reliance in #God https://t.co/FwwYPZ8r2g"
557,2020-04-05,"RT @MaverickAmit01: #Reliance
Two Hourly

Can it buck the overall Market Trend and do something different ?

(#RSI is respecting the Bullis…"
558,2020-04-05,"RT @MaverickAmit01: #Reliance
Two Hourly

Can it buck the overall Market Trend and do something different ?

(#RSI is respecting the Bullis…"
559,2020-04-05,"RT @MaverickAmit01: #Reliance
Two Hourly

Can it buck the overall Market Trend and do something different ?

(#RSI is respecting the Bullis…"
560,2020-04-05,"RT @MaverickAmit01: #Reliance
Two Hourly

Can it buck the overall Market Trend and do something different ?

(#RSI is respecting the Bullis…"
561,2020-04-05,"RT @MaverickAmit01: #Reliance
Two Hourly

Can it buck the overall Market Trend and do something different ?

(#RSI is respecting the Bullis…"
562,2020-04-05,"#tcs we can see again 1550-1500 levals again
stay short
keep strict stop loss
and go short

#Nifty #NIFTYFUTURE #niftybank #banknifty #reliance #Covid19India #Covid_19 #dowjonesfutures #DowJones #WallStreet https://t.co/f6ZN8SD5j6"
563,2020-04-05,"#reliance CMP 1077 multiple times it rejected from resistance.
trend is weak
may see some more downside.
keep stoploss of 1130-1150 
for target 875 again.

#Nifty #NIFTYFUTURE #niftybank #banknifty #WallStreet #DowJones #dowjonesfutures #Covid19India #Covid_19 #tcs #INDUSINDBK https://t.co/L4YfurwJne"
564,2020-04-05,"How to select best intraday trading stocks | best intraday stock selecti... https://t.co/5I4SsE6c2F via @YouTube
#nifty,#intraday,#investment,#Stocks,#crash,#stockmarket,#doublebottom,#technicalanalysis #stockholm #stocks #stockings #stockmarket #trading #investing #reliance"
565,2020-04-05,"#Reliance
Two Hourly

Can it buck the overall Market Trend and do something different ?

(#RSI is respecting the Bullish Range and #ADX is 29 and pointing up with DMI(+) reaging at 37)

Key Level to Hold is Rs. 1030/- https://t.co/bGFhTD6mch"
566,2020-04-05,"#hdfcbk #hdfcbank CMP 811
need to hold 800 otherwise we can see 740-700 levals.
trend is verry weak as #banknifty is more weaker than #Nifty 

#niftybank #DowJones #WallStreet #INDUSINDBK #yesbankcrisis #reliance #tcs #COVID2019 #Covid_19india https://t.co/nn4RmEg5GL"
567,2020-04-05,"RT @Abhishe45758089: @worst service I have seen in telecom sector from Jio network@customer care #reliance #jio 
I have recharged for +9182…"
568,2020-04-05,"#sbin CMP175.50
technically its a breakdown.
nifty almost above 7-8% from lows but sbin gave it lowest closing.
it may slide towards 150-145 levals.

#Nifty #niftybank #banknifty #COVID2019 #Covid19India #WallStreet #DowJones  #reliance #tcs #rblbank #INDUSINDBK #yesbankcrisis https://t.co/U2T8Coa2uD"
569,2020-04-05,"It's peak time for all Indian telecom companies to stand with nation..Check and refer how all other telecoms in GCC are providing free data and call..
#covid19  #coronavirus #asianetnews #manormanews #Narendermodi #indiannews #mathrubhumi #Airtel #vodafoneidea #reliance"
570,2020-04-05,Thank you for service Reliance Jio Fibre Team Berhampore . #reliance #reliancejiofibre https://t.co/dzjHe3ixeb
571,2020-04-05,"RT @Abhishe45758089: @worst service I have seen in telecom sector from Jio network@customer care #reliance #jio 
I have recharged for +9182…"
572,2020-04-05,@ImNitin17 @reliancejio @JioCare 😂😂198 pr call kro #reliance @reliancejio
573,2020-04-05,"@billdesk your gateway is acting up, consistently! Had been trying through https://t.co/wbOhYoUOhS

#billdesk #badBadServer #noDonutsForYou #reliance https://t.co/jQeGZfYo1P"
574,2020-04-05,"@worst service I have seen in telecom sector from Jio network@customer care #reliance #jio 
I have recharged for +918219911914, despite amount reflecting in My jio still not able to call, worst reaction from customer care"
575,2020-04-05,"RT @SaraGraceAlone: Sometimes “to obey” means “go”!

Sometimes “to obey” means “stay”!

Sometimes “to obey” means “do”!

Sometimes “to obey…"
576,2020-04-05,#RELIANCE - Reliance Short Setup - TradingView - https://t.co/G6RWibAnbz
577,2020-04-05,"While #Vodafone, #Idea and #Airtel were ruling the #telecom industry a few years ago, the entry of #Reliance #Jio disrupted their game. Is it set to be a two-player race? https://t.co/eqlwvmqT48 https://t.co/mWl839gDCJ"
578,2020-04-05,#RELIANCE - double top... - TradingView - https://t.co/5931Mwu6SB
579,2020-04-05,"Analysis of #AlgorithmicTrading as of 03-04-2020
#INDIGO Trailing SL hit - PL Rs.0
#RELIANCE SL hit - PL Rs.-3
#PEL Trailing SL hit - PL Rs.28
TOTAL PL - Rs.25
QTY: 1000
🚀PROFIT - Rs. 25000🚀

#intraday #technicalanalysis #nse #bse #BSE #BSEindia #sensex #nifty #nifty50 https://t.co/euFIWcCdRQ"
580,2020-04-05,"Jio Another Surprise offer : Combo and add on pack data tension over
#jio
#reliance
#ambani
#corona
#coronavirus https://t.co/VQzWSNu5v6 https://t.co/92aoUq6r7m"
581,2020-04-05,"#reliance 
#nifty50 
#banknifty 
Monthly chart
Last support 876
I don't think we will see this price again until n unless one more round of heavy selloff https://t.co/d7dn9MFICg"
582,2020-04-05,#RELIANCE - RIL - getting readied ???? - TradingView - https://t.co/d61pTdU4YK
583,2020-04-05,#RELIANCE - follow arrow - TradingView - https://t.co/k20uYbZJPV
584,2020-04-05,"Cheapest Budget Smartphone with 4G VoLTE between Rs 3000 to 7000 in India

See: https://t.co/QCbtdL7M99

@isrgrajan #SundayMotivation #IsrgRajan #4G #Jio #LYF #Moto #Reliance #VoLTE https://t.co/BNDXG5uYCb"
585,2020-04-04,#RELIANCE - EXPECTED OPENING BELL OF NIFTY ON 04 APR 20 &amp; ONWARDS - TradingView - https://t.co/Fv1lXHTnUe
586,2020-04-04,"@reliancejio @JioCare 
In the name of 4g #reliance is threatening the #customers they are providing worst network, worst services, worst calling system and looting customers with high packages, #calls are not audible, internet speed is worse than 3g and"
587,2020-04-04,RELIANCE - GO LONG FOR A RR OF 1:7 - #RELIANCE chart https://t.co/Yoo2v4m7Pz
588,2020-04-04,"RT @Ayushgarg1997: where do you see #NIFTYFUTURE nifty 9 april expiry.

#nifty #nifty50 #banknifty #WallStreet #DowJones #dowjonesfutures #…"
589,2020-04-04,"where do you see #NIFTYFUTURE nifty 9 april expiry.

#nifty #nifty50 #banknifty #WallStreet #DowJones #dowjonesfutures #NASDAQ #sharemarket #StockMarket #COVID2019 #COVID2019india #Covid_19india #reliance #sbin #sbi"
590,2020-04-04,RT @preeti112019: @lokesh18830916 Ur position in #reliance and #Bajajfinance ?
591,2020-04-04,@lokesh18830916 Ur position in #reliance and #Bajajfinance ?
592,2020-04-04,Reliance - 1121 by 13th Apr - #RELIANCE chart https://t.co/1apJPuLbLP
593,2020-04-04,"RT @sunnythesungod: Intraday trading strategies .Technical analysis explained(nifty,bank nif... https://t.co/xyRjEYGqTm via @YouTube

#nift…"
594,2020-04-04,"#Reliance Support 1057, Resistance 1120,1140

 #PatilSubRes #Nifty #Banknifty https://t.co/HsynbLhXvQ"
595,2020-04-04,RT @RILCampus: Working from home might be novel for some. Here are a few simple tips to ensure a smooth workflow. Inculcate them every day…
596,2020-04-04,"RT @MPJamnagaroffic: On request of Hon'ble MP Smt @PoonambenMaadam ji to @DhanrajNathwani ji, #Reliance foundation on behalf of Shri Mukesh…"
597,2020-04-04,"RT @DhanrajNathwani: #Reliance Foundation is supporting a women SHG in Karodiya, #Vadodara, to produce masks amidst its shortage in the wak…"
598,2020-04-04,"@ProjectRELIANCE @ril_foundation @relianceindltd #mukeshambani
#relianceindustrieslimited #reliance 

Hope these didn't miss https://t.co/T53pMi2XX9 https://t.co/iEcjDgWGjY"
599,2020-04-04,"RT @trailingtrades: 100 #stocks analysis posted on twitter so far.

Kindly check all to know the #buy levels / #exit / #structure / #trend…"
600,2020-04-04,"When people are in desperate need to their service due to WFH. Here is the response
#reliance jio  information ""Thank you for your interest in JioFiber. We are expanding our network rapidly &amp; once we are ready for services at your location we will contact you."
601,2020-04-04,"Working from home might be novel for some. Here are a few simple tips to ensure a smooth workflow. Inculcate them every day to make the most of your work from home situation.
#Reliance #RILWayOfLife #WorkFromHome #WFH #WFHTips #wfh2020 #wfhlife #workfromhomelife https://t.co/XABXh7rKhH"
602,2020-04-04,"With all this time you’ve been spending at home with these products, rank them in order of preference and share your answers in the comments section. #StayInStaySafe .
.
.
#Reliance #RelianceDigital #Tech #Technology #TechProducts #Appliances #Gadgets  #… https://t.co/byt1LshfQg https://t.co/ojwaYlBhyC"
603,2020-04-04,"I choose to trust that everything will work out for my best good‼️
#faith #confidence #expectation #hope #positiveness #certitude #credence #conviction #certainty #reliance #sureness #assurance #entrustment #gospel-truth https://t.co/t3KFQwGUEA"
604,2020-04-04,#RELIANCE - Magic Number 9 : Reliance Chart - TradingView - https://t.co/V63mHN2q8S
605,2020-04-04,"RT @nakulvibhor: Reliance industries

RIL zoomed because of Facebook acquiring shares in RIL

This extension can be proved for wave 5.

Sto…"
606,2020-04-04,"@narendramodi #reliance  is nt jst a company or foundation.. Rather, it's a family.  And seeing it's devotional monetary help. I feel proud to be a part of #India where everyone becmes a giver. 🙏
Thank you #NitaMAmbani  #anilambani  हम आपके आभारी हैं।।
आपने संपत्ति के साथ दायित्व का वहन किया।"
607,2020-04-04,"This #Summer we have Ashay Ashish from NITIE, Mumbai and Aayush Chawla from SJMSOM who are buckled up for their internship with our #RelianceFamily. 

#Reliance #RILWayOfLife #RelianceSummer #Summerinterns #Internship #Summervibes #Interns https://t.co/jloJ1WG5dQ"
608,2020-04-04,"Intraday trading strategies .Technical analysis explained(nifty,bank nif... https://t.co/xyRjEYGqTm via @YouTube

#nifty,#intraday,#investment,#Stocks,#crash,#stockmarket,#doublebottom,#technicalanalysis #stockholm #stocks #stockings #stockmarket #trading #investing #reliance"
609,2020-04-04,"#Reliance weekly chart, one can sell 800pe at 14 with SL of 28. #Nifty #nifty50 #niftyfuture #niftybank #stockstowatch only for those who are into naked option selling. https://t.co/qi7vugMhej"
610,2020-04-04,"RT @trailingtrades: 100 #stocks analysis posted on twitter so far.

Kindly check all to know the #buy levels / #exit / #structure / #trend…"
611,2020-04-04,"RT @trailingtrades: 100 #stocks analysis posted on twitter so far.

Kindly check all to know the #buy levels / #exit / #structure / #trend…"
612,2020-04-04,"RT @DhanrajNathwani: #Reliance Foundation is supporting a women SHG in Karodiya, #Vadodara, to produce masks amidst its shortage in the wak…"
613,2020-04-04,The only reason I will shut my lights on Sunday is to get back at #adani and #reliance #lightacandle
614,2020-04-04,"RT @DhanrajNathwani: #Reliance Foundation is supporting a women SHG in Karodiya, #Vadodara, to produce masks amidst its shortage in the wak…"
615,2020-04-04,"RT @DhanrajNathwani: #Reliance Foundation is supporting a women SHG in Karodiya, #Vadodara, to produce masks amidst its shortage in the wak…"
616,2020-04-04,#RELIANCE - RELIANCE - TradingView - https://t.co/qZatDlFpil
617,2020-04-04,"When cold drinks can be sold, why chocolates are not sold at Reliance smart #Reliance"
618,2020-04-04,"Recieved this fake msg from 9022096460
7021551976
9768383650

GOOD NEWS!

Jio has Announced today to
give 25GB data with free calls
daily for 6-Months
Register to activate offer

Link: https://t.co/GaLZ0EPCvF

#Reliance #Jio #Fake #ScamAware #Police  #cybercrime #mumbai"
619,2020-04-04,"RT @RealitySurvival: 📣 New Podcast! ""Practical Things To Do To Prepare For Civil Unrest"" on @Spreaker #disaster #preparedness #prepper #pre…"
620,2020-04-03,"RT @RealitySurvival: 📣 New Podcast! ""Practical Things To Do To Prepare For Civil Unrest"" on @Spreaker #disaster #preparedness #prepper #pre…"
621,2020-04-03,"📣 New Podcast! ""Practical Things To Do To Prepare For Civil Unrest"" on @Spreaker #disaster #preparedness #prepper #preppers #prepping #reliance #self #survival #survivalism #survivalist https://t.co/EHQtNq9Tya"
622,2020-04-03,"RT @techgalena: During this pandemic brands are doing their parts to contain the #COVID19. Acts Of Humanity 🙏🏻.

#TechGalena #TechNews #Tec…"
623,2020-04-03,"RT @mbhagra: It takes TWO to TANGO !!! For #Nifty to tango #Reliance needs to trade above 1095 for the day. Its 1095&gt;1125&gt;1150, the road ah…"
624,2020-04-03,"@JioCare Jio fibre is not working and mobile network is also very low ! This is the 8th time I am complaining you regarding low mobile network ! What's wrong with your system ?? 
@reliancejio #jiodontcare #bycotjio #jio #Ambani #Mukesh #Reliance #RelianceIndustriesLimited"
625,2020-04-03,"RT @nooreshtech: #Nifty50 
Top 20 Stocks are 80.34% of the Index. Highest Ever.
Top 10 Stocks are 62.5% of the Index. Highest Ever.
Banking…"
626,2020-04-03,@anuragkashyap72 At #Reliance petrol ⛽
627,2020-04-03,#COVID2019 Has changed the very fundamentals of the company . Soon many company will be bankrupt #unemployment Will cause this  #MarutiSuzuki #IndusindBank #bajajfinserv #hdfcbank #eichermotors #Reliance #KOTAKBANK  @latha_venkatesh @AnilSinghvi_  @FitchRatings
628,2020-04-03,"RT @anoopdeval: #mukeshambanima 
#reliancejio
#reliance 
Jio data network is very poor and time to time no data network in my location I  a…"
629,2020-04-03,"RT @CAPratik_INDIAN: SOME IMP #LOC

1) #NIFTY 7150 
(LAST CLOSE 8660)

2) #RELIANCE 871
(LAST CLOSE 1066)

3) #HDFCBANK 756 
(LAST CLOSE -9…"
630,2020-04-03,"RT @DhanrajNathwani: #Reliance Foundation is supporting a women SHG in Karodiya, #Vadodara, to produce masks amidst its shortage in the wak…"
631,2020-04-03,RT @mausamdear: @Flipkart @flipkartsupport @myntra @MyntraSupport @AmazonHelp @snapdeal I request to everyone never buy anything from onlin…
632,2020-04-03,@Flipkart @flipkartsupport @myntra @MyntraSupport @AmazonHelp @snapdeal I request to everyone never buy anything from online coz they are not contribute a single ₹ in PM relief fund only #Tata #mahindra #reliance etc are contributed thanks
633,2020-04-03,After Installing @reliancejio in your phone..trust me they are not responsible at all @JioCare  #Reliance #RelianceIndustriesLimited #MukeshAmbani #jio
634,2020-04-03,"RT @DhanrajNathwani: #Reliance Foundation is supporting a women SHG in Karodiya, #Vadodara, to produce masks amidst its shortage in the wak…"
635,2020-04-03,"HBL520R7W from @HubbellHCI in stock now!

https://t.co/TTPyh8FGJB

#industrial #automation #cutlerhammer #siemens #rockwell #pushbutton #plc 
 #generalelectric #fanuc #modicon #omron #reliance #telemecanique #sensors #allenbradley #machinery #technology #tech #robotics #electric https://t.co/Py5NpcEtOk"
636,2020-04-03,"And yeah, forgot to mention, my last view on #Reliance was on the spot! Wonderful fall in reliance as per the analysis! 

Still, as a trader, one should not let the one good trade go over one's head."
637,2020-04-03,"#Summer is all about late-night strolls, ice-creams, mangoes, traveling &amp; family getaways for our #Reliance #SummerInterns Akshit Vats from IMI New Delhi &amp; @karanagarwal666 from IIM Bangalore.

#Reliance #RILWayOfLife #RelianceSummer #Summerinterns #Internship #Summervibes https://t.co/I8tpO1VzbE"
638,2020-04-03,"#Day11 StockAnalysis- #Reliance 

For the last 3 days, Reliance is moving within a fixed range. Opening with gap up and followed by selling.

Volume is normal but derivatives analysis shows a different picture.  (1/n) https://t.co/FMbm6rgZ6k"
639,2020-04-03,"Humanity Head Up, Express love, #ProudToBeHuman #ChangeCome #KeepFaithAndHop #Egrégores #NewParadigme #Revolution #Neguentropie #Reliance #FuckTheSystem #FuckTheMatrix #DeathtotheBeast #AwankingPeople #Fréquence #Vibration #VaincreLObscurantisme #EnkivsEnlil #StopTranshumanisme"
640,2020-04-03,"RT @nooreshtech: #Nifty50 
Top 20 Stocks are 80.34% of the Index. Highest Ever.
Top 10 Stocks are 62.5% of the Index. Highest Ever.
Banking…"
641,2020-04-03,"Consolidated Book value  as of April’20 :-
#hdfcbank - 282   #HDFC - 674                   #ICICIbank - 181  #Reliance - 639.                                #SBI - 241   Everything else is noise"
642,2020-04-03,"RT @DhanrajNathwani: #Reliance Foundation is supporting a women SHG in Karodiya, #Vadodara, to produce masks amidst its shortage in the wak…"
643,2020-04-03,"@MoHFW_INDIA the arogya setu app is not able to send a otp to #Reliance  numbers
#COVID19Pandemic"
644,2020-04-03,"RT @DhanrajNathwani: #Reliance Foundation is supporting a women SHG in Karodiya, #Vadodara, to produce masks amidst its shortage in the wak…"
645,2020-04-03,"Here's how our #RelianceSummer interns, @aaka2704 from IIM Kozhikode &amp; @stirthetea from XLRI feel about summer. We are glad to have you on board. We wish you all the best!

#Reliance #RILWayOfLife #RelianceSummer #Summerinterns #Internship #Summervibes #Summer #Interns https://t.co/jv8CxDXlYA"
